Phi[deg],Theta[deg],dB(GainTotal)
-30,6,5.32334
-28,6,5.32698
-26,6,5.33064
-24,6,5.33431
-22,6,5.33799
-20,6,5.34168
-18,6,5.34539
-16,6,5.34911
-14,6,5.35284
-12,6,5.3566
-10,6,5.36036
-8,6,5.36415
-6,6,5.36796
-4,6,5.37178
-2,6,5.37563
0,6,5.37949
2,6,5.38338
4,6,5.38728
6,6,5.3912
8,6,5.39514
10,6,5.3991
12,6,5.40306
14,6,5.40704
16,6,5.41101
18,6,5.41499
20,6,5.41897
22,6,5.42294
24,6,5.42689
26,6,5.43083
28,6,5.43473
30,6,5.43861
32,6,5.44245
34,6,5.44624
36,6,5.44998
38,6,5.45366
40,6,5.45727
42,6,5.46081
44,6,5.46428
46,6,5.46765
48,6,5.47094
50,6,5.47413
52,6,5.47721
54,6,5.48018
56,6,5.48304
58,6,5.48577
60,6,5.48839
62,6,5.49087
64,6,5.49322
66,6,5.49542
68,6,5.49749
70,6,5.49941
72,6,5.50118
74,6,5.5028
76,6,5.50427
78,6,5.50557
80,6,5.50672
82,6,5.5077
84,6,5.50852
86,6,5.50917
88,6,5.50966
90,6,5.50997
-90,8,5.18343
-88,8,5.18365
-86,8,5.18419
-84,8,5.18504
-82,8,5.1862
-80,8,5.18767
-78,8,5.18942
-76,8,5.19145
-74,8,5.19374
-72,8,5.19628
-70,8,5.19905
-68,8,5.20203
-66,8,5.20519
-64,8,5.20853
-62,8,5.21201
-60,8,5.21562
-58,8,5.21934
-56,8,5.22314
-54,8,5.22701
-52,8,5.23092
-50,8,5.23487
-48,8,5.23884
-46,8,5.24281
-44,8,5.24677
-42,8,5.25071
-40,8,5.25463
-38,8,5.25851
-36,8,5.26236
-34,8,5.26618
-32,8,5.26995
-30,8,5.2737
-28,8,5.27741
-26,8,5.28111
-24,8,5.28479
-22,8,5.28846
-20,8,5.29213
-18,8,5.29582
-16,8,5.29953
-14,8,5.30328
-12,8,5.30707
-10,8,5.31092
-8,8,5.31484
-6,8,5.31884
-4,8,5.32292
-2,8,5.32709
0,8,5.33137
2,8,5.33574
4,8,5.34023
6,8,5.34482
8,8,5.34953
10,8,5.35434
12,8,5.35925
14,8,5.36426
16,8,5.36937
18,8,5.37456
20,8,5.37982
22,8,5.38514
24,8,5.39052
26,8,5.39594
28,8,5.40137
30,8,5.40682
32,8,5.41227
34,8,5.41769
36,8,5.42308
38,8,5.42841
40,8,5.43368
42,8,5.43887
44,8,5.44397
46,8,5.44895
48,8,5.45382
50,8,5.45855
52,8,5.46314
54,8,5.46757
56,8,5.47183
58,8,5.47592
60,8,5.47983
62,8,5.48354
64,8,5.48705
66,8,5.49037
68,8,5.49347
70,8,5.49635
72,8,5.49902
74,8,5.50147
76,8,5.50368
78,8,5.50567
80,8,5.50742
82,8,5.50893
84,8,5.5102
86,8,5.51123
88,8,5.51201
90,8,5.51254
-90,10,5.1305
-88,10,5.13081
-86,10,5.13155
-84,10,5.1327
-82,10,5.13425
-80,10,5.13619
-78,10,5.1385
-76,10,5.14115
-74,10,5.14412
-72,10,5.14737
-70,10,5.15088
-68,10,5.15461
-66,10,5.15851
-64,10,5.16256
-62,10,5.16672
-60,10,5.17094
-58,10,5.1752
-56,10,5.17946
-54,10,5.18368
-52,10,5.18784
-50,10,5.19191
-48,10,5.19587
-46,10,5.19969
-44,10,5.20337
-42,10,5.20689
-40,10,5.21024
-38,10,5.21344
-36,10,5.21647
-34,10,5.21935
-32,10,5.22209
-30,10,5.2247
-28,10,5.22721
-26,10,5.22964
-24,10,5.23201
-22,10,5.23436
-20,10,5.23671
-18,10,5.23909
-16,10,5.24155
-14,10,5.2441
-12,10,5.24678
-10,10,5.24963
-8,10,5.25266
-6,10,5.25591
-4,10,5.25941
-2,10,5.26316
0,10,5.26719
2,10,5.27152
4,10,5.27614
6,10,5.28107
8,10,5.28631
10,10,5.29186
12,10,5.29771
14,10,5.30384
16,10,5.31025
18,10,5.31691
20,10,5.3238
22,10,5.3309
24,10,5.33819
26,10,5.34563
28,10,5.3532
30,10,5.36085
32,10,5.36857
34,10,5.37632
36,10,5.38407
38,10,5.39178
40,10,5.39943
42,10,5.40699
44,10,5.41442
46,10,5.4217
48,10,5.42882
50,10,5.43573
52,10,5.44244
54,10,5.44891
56,10,5.45513
58,10,5.46108
60,10,5.46676
62,10,5.47215
64,10,5.47725
66,10,5.48204
68,10,5.48653
70,10,5.49069
72,10,5.49454
74,10,5.49807
76,10,5.50126
78,10,5.50413
80,10,5.50667
82,10,5.50886
84,10,5.51072
86,10,5.51224
88,10,5.51341
90,10,5.51423
-90,12,5.09984
-88,12,5.10026
-86,12,5.10119
-84,12,5.10264
-82,12,5.10457
-80,12,5.10697
-78,12,5.10979
-76,12,5.11301
-74,12,5.11657
-72,12,5.12042
-70,12,5.12451
-68,12,5.12879
-66,12,5.13319
-64,12,5.13765
-62,12,5.14211
-60,12,5.14651
-58,12,5.1508
-56,12,5.15492
-54,12,5.15881
-52,12,5.16244
-50,12,5.16577
-48,12,5.16876
-46,12,5.17139
-44,12,5.17364
-42,12,5.1755
-40,12,5.17698
-38,12,5.17808
-36,12,5.17881
-34,12,5.17921
-32,12,5.17931
-30,12,5.17914
-28,12,5.17876
-26,12,5.17822
-24,12,5.17757
-22,12,5.17689
-20,12,5.17624
-18,12,5.17567
-16,12,5.17528
-14,12,5.17511
-12,12,5.17524
-10,12,5.17574
-8,12,5.17665
-6,12,5.17804
-4,12,5.17995
-2,12,5.18243
0,12,5.18551
2,12,5.18921
4,12,5.19357
6,12,5.19857
8,12,5.20423
10,12,5.21055
12,12,5.21749
14,12,5.22504
16,12,5.23318
18,12,5.24185
20,12,5.25102
22,12,5.26065
24,12,5.27066
26,12,5.28102
28,12,5.29166
30,12,5.30252
32,12,5.31353
34,12,5.32465
36,12,5.3358
38,12,5.34693
40,12,5.35798
42,12,5.36891
44,12,5.37966
46,12,5.39018
48,12,5.40044
50,12,5.4104
52,12,5.42002
54,12,5.42928
56,12,5.43815
58,12,5.44662
60,12,5.45466
62,12,5.46227
64,12,5.46944
66,12,5.47615
68,12,5.48241
70,12,5.48822
72,12,5.49356
74,12,5.49844
76,12,5.50287
78,12,5.50683
80,12,5.51033
82,12,5.51338
84,12,5.51596
86,12,5.51807
88,12,5.51971
90,12,5.52088
-90,14,5.09687
-88,14,5.09739
-86,14,5.09851
-84,14,5.10022
-82,14,5.10249
-80,14,5.10526
-78,14,5.10851
-76,14,5.11216
-74,14,5.11616
-72,14,5.12041
-70,14,5.12485
-68,14,5.12939
-66,14,5.13394
-64,14,5.1384
-62,14,5.14269
-60,14,5.14672
-58,14,5.15041
-56,14,5.15367
-54,14,5.15643
-52,14,5.15862
-50,14,5.1602
-48,14,5.16111
-46,14,5.16133
-44,14,5.16083
-42,14,5.15961
-40,14,5.15768
-38,14,5.15507
-36,14,5.1518
-34,14,5.14793
-32,14,5.14353
-30,14,5.13868
-28,14,5.13346
-26,14,5.12797
-24,14,5.12232
-22,14,5.11663
-20,14,5.11102
-18,14,5.10561
-16,14,5.10052
-14,14,5.09589
-12,14,5.09181
-10,14,5.08842
-8,14,5.08582
-6,14,5.0841
-4,14,5.08334
-2,14,5.08364
0,14,5.08503
2,14,5.08757
4,14,5.09128
6,14,5.09619
8,14,5.10229
10,14,5.10955
12,14,5.11796
14,14,5.12746
16,14,5.13799
18,14,5.14949
20,14,5.16187
22,14,5.17505
24,14,5.18892
26,14,5.20339
28,14,5.21835
30,14,5.23369
32,14,5.24931
34,14,5.2651
36,14,5.28097
38,14,5.2968
40,14,5.31251
42,14,5.32802
44,14,5.34324
46,14,5.3581
48,14,5.37254
50,14,5.3865
52,14,5.39993
54,14,5.41281
56,14,5.42509
58,14,5.43675
60,14,5.44777
62,14,5.45815
64,14,5.46787
66,14,5.47694
68,14,5.48536
70,14,5.49312
72,14,5.50025
74,14,5.50674
76,14,5.5126
78,14,5.51785
80,14,5.52247
82,14,5.52649
84,14,5.5299
86,14,5.5327
88,14,5.53489
90,14,5.53646
-90,16,5.1226
-88,16,5.12322
-86,16,5.12449
-84,16,5.1264
-82,16,5.1289
-80,16,5.13195
-78,16,5.13546
-76,16,5.13938
-74,16,5.14359
-72,16,5.148
-70,16,5.15249
-68,16,5.15696
-66,16,5.16127
-64,16,5.1653
-62,16,5.16892
-60,16,5.17202
-58,16,5.17447
-56,16,5.17615
-54,16,5.17698
-52,16,5.17684
-50,16,5.17568
-48,16,5.17343
-46,16,5.17003
-44,16,5.16548
-42,16,5.15977
-40,16,5.15292
-38,16,5.14496
-36,16,5.13597
-34,16,5.12602
-32,16,5.11523
-30,16,5.10371
-28,16,5.09163
-26,16,5.07913
-24,16,5.06639
-22,16,5.05361
-20,16,5.04097
-18,16,5.02869
-16,16,5.01695
-14,16,5.00597
-12,16,4.99592
-10,16,4.98701
-8,16,4.97941
-6,16,4.97326
-4,16,4.96871
-2,16,4.96588
0,16,4.96486
2,16,4.96572
4,16,4.96851
6,16,4.97323
8,16,4.97989
10,16,4.98845
12,16,4.99884
14,16,5.011
16,16,5.02481
18,16,5.04015
20,16,5.05689
22,16,5.07487
24,16,5.09394
26,16,5.11393
28,16,5.13466
30,16,5.15597
32,16,5.17768
34,16,5.19962
36,16,5.22163
38,16,5.24356
40,16,5.26527
42,16,5.28663
44,16,5.30752
46,16,5.32784
48,16,5.34749
50,16,5.3664
52,16,5.38451
54,16,5.40177
56,16,5.41815
58,16,5.43361
60,16,5.44815
62,16,5.46176
64,16,5.47444
66,16,5.4862
68,16,5.49706
70,16,5.50703
72,16,5.51614
74,16,5.52441
76,16,5.53185
78,16,5.53849
80,16,5.54434
82,16,5.54941
84,16,5.55371
86,16,5.55724
88,16,5.56001
90,16,5.56201
-90,18,5.17345
-88,18,5.17411
-86,18,5.17546
-84,18,5.17747
-82,18,5.18008
-80,18,5.18323
-78,18,5.18683
-76,18,5.19079
-74,18,5.19498
-72,18,5.19928
-70,18,5.20354
-68,18,5.20761
-66,18,5.21133
-64,18,5.21454
-62,18,5.21708
-60,18,5.21877
-58,18,5.21946
-56,18,5.219
-54,18,5.21725
-52,18,5.21408
-50,18,5.20938
-48,18,5.20307
-46,18,5.19509
-44,18,5.18541
-42,18,5.17402
-40,18,5.16094
-38,18,5.14624
-36,18,5.13
-34,18,5.11234
-32,18,5.09344
-30,18,5.07346
-28,18,5.05262
-26,18,5.03116
-24,18,5.00934
-22,18,4.98745
-20,18,4.96578
-18,18,4.94462
-16,18,4.92429
-14,18,4.90508
-12,18,4.8873
-10,18,4.87123
-8,18,4.85712
-6,18,4.84523
-4,18,4.83575
-2,18,4.82887
0,18,4.82473
2,18,4.82344
4,18,4.82505
6,18,4.82958
8,18,4.83701
10,18,4.84729
12,18,4.86032
14,18,4.87595
16,18,4.89403
18,18,4.91437
20,18,4.93673
22,18,4.9609
24,18,4.98661
26,18,5.01361
28,18,5.04164
30,18,5.07043
32,18,5.09973
34,18,5.12929
36,18,5.15887
38,18,5.18825
40,18,5.21723
42,18,5.24562
44,18,5.27327
46,18,5.30003
48,18,5.32579
50,18,5.35044
52,18,5.37392
54,18,5.39617
56,18,5.41715
58,18,5.43685
60,18,5.45525
62,18,5.47238
64,18,5.48825
66,18,5.50289
68,18,5.51633
70,18,5.52862
72,18,5.53978
74,18,5.54987
76,18,5.55893
78,18,5.56698
80,18,5.57406
82,18,5.58019
84,18,5.58539
86,18,5.58966
88,18,5.59302
90,18,5.59545
-90,20,5.24201
-88,20,5.24265
-86,20,5.24397
-84,20,5.24593
-82,20,5.24848
-80,20,5.25154
-78,20,5.25501
-76,20,5.25878
-74,20,5.26271
-72,20,5.26664
-70,20,5.27041
-68,20,5.27382
-66,20,5.2767
-64,20,5.27882
-62,20,5.27999
-60,20,5.28
-58,20,5.27863
-56,20,5.27569
-54,20,5.271
-52,20,5.26438
-50,20,5.25569
-48,20,5.2448
-46,20,5.23163
-44,20,5.21613
-42,20,5.19826
-40,20,5.17807
-38,20,5.15562
-36,20,5.13102
-34,20,5.10444
-32,20,5.07607
-30,20,5.04617
-28,20,5.01503
-26,20,4.98297
-24,20,4.95036
-22,20,4.91759
-20,20,4.88507
-18,20,4.85323
-16,20,4.8225
-14,20,4.79333
-12,20,4.76613
-10,20,4.74132
-8,20,4.71928
-6,20,4.70035
-4,20,4.68485
-2,20,4.67303
0,20,4.66509
2,20,4.66118
4,20,4.6614
6,20,4.66576
8,20,4.67422
10,20,4.68669
12,20,4.70302
14,20,4.723
16,20,4.74638
18,20,4.77287
20,20,4.80214
22,20,4.83385
24,20,4.86762
26,20,4.90308
28,20,4.93985
30,20,4.97756
32,20,5.01583
34,20,5.05433
36,20,5.09272
38,20,5.1307
40,20,5.168
42,20,5.20438
44,20,5.23962
46,20,5.27355
48,20,5.30603
50,20,5.33695
52,20,5.36621
54,20,5.39378
56,20,5.41961
58,20,5.44372
60,20,5.46611
62,20,5.48681
64,20,5.50589
66,20,5.52338
68,20,5.53936
70,20,5.5539
72,20,5.56705
74,20,5.57889
76,20,5.58947
78,20,5.59886
80,20,5.6071
82,20,5.61423
84,20,5.62027
86,20,5.62525
88,20,5.62916
90,20,5.63201
-90,22,5.31869
-88,22,5.31919
-86,22,5.32032
-84,22,5.32205
-82,22,5.32432
-80,22,5.32706
-78,22,5.33016
-76,22,5.3335
-74,22,5.33692
-72,22,5.34025
-70,22,5.34332
-68,22,5.34589
-66,22,5.34776
-64,22,5.34867
-62,22,5.34838
-60,22,5.34663
-58,22,5.34315
-56,22,5.33771
-54,22,5.33004
-52,22,5.31994
-50,22,5.30719
-48,22,5.29164
-46,22,5.27313
-44,22,5.2516
-42,22,5.22699
-40,22,5.19931
-38,22,5.16864
-36,22,5.13509
-34,22,5.09887
-32,22,5.06023
-30,22,5.01946
-28,22,4.97694
-26,22,4.9331
-24,22,4.88841
-22,22,4.84339
-20,22,4.79858
-18,22,4.75456
-16,22,4.71192
-14,22,4.67126
-12,22,4.63316
-10,22,4.59819
-8,22,4.56689
-6,22,4.53973
-4,22,4.51716
-2,22,4.49953
0,22,4.48713
2,22,4.48017
4,22,4.47878
6,22,4.48297
8,22,4.49269
10,22,4.5078
12,22,4.52808
14,22,4.55322
16,22,4.58287
18,22,4.6166
20,22,4.65395
22,22,4.69444
24,22,4.73754
26,22,4.78274
28,22,4.8295
30,22,4.87731
32,22,4.92569
34,22,4.97417
36,22,5.02232
38,22,5.06973
40,22,5.11608
42,22,5.16104
44,22,5.20437
46,22,5.24585
48,22,5.28533
50,22,5.32267
52,22,5.3578
54,22,5.39069
56,22,5.42132
58,22,5.44972
60,22,5.47594
62,22,5.50004
64,22,5.52211
66,22,5.54225
68,22,5.56055
70,22,5.57712
72,22,5.59206
74,22,5.60545
76,22,5.6174
78,22,5.62798
80,22,5.63725
82,22,5.64527
84,22,5.65206
86,22,5.65767
88,22,5.66209
90,22,5.66532
-90,24,5.39343
-88,24,5.39361
-86,24,5.39434
-84,24,5.39561
-82,24,5.39734
-80,24,5.39948
-78,24,5.40193
-76,24,5.40455
-74,24,5.40721
-72,24,5.40973
-70,24,5.41191
-68,24,5.41352
-66,24,5.4143
-64,24,5.414
-62,24,5.4123
-60,24,5.40891
-58,24,5.40352
-56,24,5.3958
-54,24,5.38545
-52,24,5.37217
-50,24,5.35571
-48,24,5.33582
-46,24,5.31231
-44,24,5.28503
-42,24,5.25391
-40,24,5.21893
-38,24,5.18013
-36,24,5.13765
-34,24,5.09168
-32,24,5.04252
-30,24,4.99053
-28,24,4.93616
-26,24,4.87992
-24,24,4.82239
-22,24,4.76423
-20,24,4.70614
-18,24,4.64886
-16,24,4.59316
-14,24,4.5398
-12,24,4.48959
-10,24,4.44326
-8,24,4.40153
-6,24,4.36507
-4,24,4.33447
-2,24,4.31021
0,24,4.29271
2,24,4.28225
4,24,4.27899
6,24,4.28297
8,24,4.29412
10,24,4.31223
12,24,4.337
14,24,4.368
16,24,4.40474
18,24,4.44665
20,24,4.49309
22,24,4.54339
24,24,4.59686
26,24,4.6528
28,24,4.71051
30,24,4.76932
32,24,4.8286
34,24,4.88774
36,24,4.9462
38,24,5.0035
40,24,5.05921
42,24,5.11297
44,24,5.16447
46,24,5.21348
48,24,5.25983
50,24,5.30341
52,24,5.34415
54,24,5.38204
56,24,5.41711
58,24,5.44942
60,24,5.47907
62,24,5.50617
64,24,5.53086
66,24,5.55327
68,24,5.57355
70,24,5.59185
72,24,5.60829
74,24,5.623
76,24,5.6361
78,24,5.64769
80,24,5.65784
82,24,5.66662
84,24,5.67407
86,24,5.68022
88,24,5.68508
90,24,5.68864
-90,26,5.45722
-88,26,5.45687
-86,26,5.45695
-84,26,5.45745
-82,26,5.45832
-80,26,5.45951
-78,26,5.46095
-76,26,5.46253
-74,26,5.46411
-72,26,5.46555
-70,26,5.46663
-68,26,5.46714
-66,26,5.4668
-64,26,5.46532
-62,26,5.46237
-60,26,5.45759
-58,26,5.45061
-56,26,5.44106
-54,26,5.42854
-52,26,5.4127
-50,26,5.39317
-48,26,5.36964
-46,26,5.34184
-44,26,5.30957
-42,26,5.27266
-40,26,5.23105
-38,26,5.18476
-36,26,5.13389
-34,26,5.07866
-32,26,5.01935
-30,26,4.95638
-28,26,4.89026
-26,26,4.82158
-24,26,4.75105
-22,26,4.67944
-20,26,4.60761
-18,26,4.53647
-16,26,4.46697
-14,26,4.40011
-12,26,4.33687
-10,26,4.27823
-8,26,4.22514
-6,26,4.17845
-4,26,4.13895
-2,26,4.10731
0,26,4.08407
2,26,4.06962
4,26,4.06419
6,26,4.06785
8,26,4.0805
10,26,4.10186
12,26,4.13153
14,26,4.16894
16,26,4.21344
18,26,4.26425
20,26,4.32054
22,26,4.38144
24,26,4.44603
26,26,4.51341
28,26,4.58269
30,26,4.65301
32,26,4.72359
34,26,4.79368
36,26,4.86263
38,26,4.92983
40,26,4.99481
42,26,5.05715
44,26,5.11651
46,26,5.17265
48,26,5.2254
50,26,5.27468
52,26,5.32045
54,26,5.36275
56,26,5.40165
58,26,5.43728
60,26,5.46979
62,26,5.49936
64,26,5.52617
66,26,5.55042
68,26,5.5723
70,26,5.59199
72,26,5.60966
74,26,5.62547
76,26,5.63955
78,26,5.652
80,26,5.66292
82,26,5.67238
84,26,5.68042
86,26,5.68706
88,26,5.6923
90,26,5.69615
-90,28,5.50322
-88,28,5.50209
-86,28,5.5012
-84,28,5.50055
-82,28,5.50013
-80,28,5.49993
-78,28,5.4999
-76,28,5.49999
-74,28,5.50008
-72,28,5.50006
-70,28,5.49976
-68,28,5.49895
-66,28,5.49737
-64,28,5.49472
-62,28,5.49064
-60,28,5.48474
-58,28,5.47658
-56,28,5.46572
-54,28,5.45169
-52,28,5.43403
-50,28,5.4123
-48,28,5.38608
-46,28,5.35501
-44,28,5.31878
-42,28,5.27717
-40,28,5.23002
-38,28,5.17731
-36,28,5.1191
-34,28,5.05556
-32,28,4.98701
-30,28,4.91386
-28,28,4.83667
-26,28,4.7561
-24,28,4.67296
-22,28,4.58813
-20,28,4.50262
-18,28,4.41751
-16,28,4.33396
-14,28,4.25317
-12,28,4.17636
-10,28,4.10477
-8,28,4.03957
-6,28,3.98189
-4,28,3.93274
-2,28,3.89301
0,28,3.86341
2,28,3.84448
4,28,3.83653
6,28,3.83967
8,28,3.85378
10,28,3.87852
12,28,3.91336
14,28,3.95757
16,28,4.0103
18,28,4.07054
20,28,4.13723
22,28,4.20924
24,28,4.28541
26,28,4.36461
28,28,4.44574
30,28,4.52774
32,28,4.60965
34,28,4.69058
36,28,4.76975
38,28,4.84651
40,28,4.92027
42,28,4.99059
44,28,5.05714
46,28,5.11967
48,28,5.17805
50,28,5.23221
52,28,5.2822
54,28,5.32811
56,28,5.37008
58,28,5.40832
60,28,5.44304
62,28,5.4745
64,28,5.50295
66,28,5.52862
68,28,5.55178
70,28,5.57263
72,28,5.59136
74,28,5.60816
76,28,5.62316
78,28,5.63647
80,28,5.64817
82,28,5.65833
84,28,5.66696
86,28,5.67409
88,28,5.6797
90,28,5.68378
-90,30,5.52733
-88,30,5.52514
-86,30,5.5229
-84,30,5.52066
-82,30,5.51844
-80,30,5.51627
-78,30,5.51418
-76,30,5.51216
-74,30,5.51018
-72,30,5.50816
-70,30,5.50598
-68,30,5.50347
-66,30,5.50038
-64,30,5.49642
-62,30,5.49122
-60,30,5.48434
-58,30,5.47532
-56,30,5.46363
-54,30,5.44872
-52,30,5.43004
-50,30,5.40704
-48,30,5.37918
-46,30,5.346
-44,30,5.30707
-42,30,5.26206
-40,30,5.21074
-38,30,5.15299
-36,30,5.08881
-34,30,5.01834
-32,30,4.94184
-30,30,4.85975
-28,30,4.77264
-26,30,4.68121
-24,30,4.58634
-22,30,4.48902
-20,30,4.39037
-18,30,4.29166
-16,30,4.19422
-14,30,4.09947
-12,30,4.0089
-10,30,3.92398
-8,30,3.84618
-6,30,3.77692
-4,30,3.71748
-2,30,3.669
0,30,3.63244
2,30,3.6085
4,30,3.59763
6,30,3.59999
8,30,3.61545
10,30,3.6436
12,30,3.68376
14,30,3.73503
16,30,3.79631
18,30,3.86634
20,30,3.94377
22,30,4.02718
24,30,4.11515
26,30,4.20628
28,30,4.29922
30,30,4.39273
32,30,4.48566
34,30,4.57697
36,30,4.6658
38,30,4.75138
40,30,4.83311
42,30,4.91053
44,30,4.9833
46,30,5.05122
48,30,5.1142
50,30,5.17226
52,30,5.22551
54,30,5.27413
56,30,5.31836
58,30,5.35848
60,30,5.39481
62,30,5.42768
64,30,5.45739
66,30,5.48425
68,30,5.50855
70,30,5.53053
72,30,5.55039
74,30,5.56831
76,30,5.5844
78,30,5.59877
80,30,5.61146
82,30,5.62249
84,30,5.63187
86,30,5.63959
88,30,5.64561
90,30,5.6499
-90,32,5.52847
-88,32,5.52495
-86,32,5.52096
-84,32,5.51659
-82,32,5.51194
-80,32,5.5071
-78,32,5.50217
-76,32,5.49724
-74,32,5.49237
-72,32,5.48756
-70,32,5.48277
-68,32,5.4779
-66,32,5.47277
-64,32,5.46709
-62,32,5.46051
-60,32,5.4526
-58,32,5.44283
-56,32,5.43062
-54,32,5.41533
-52,32,5.39631
-50,32,5.37289
-48,32,5.34441
-46,32,5.31027
-44,32,5.26992
-42,32,5.22291
-40,32,5.16889
-38,32,5.10763
-36,32,5.03905
-34,32,4.96322
-32,32,4.88036
-30,32,4.79086
-28,32,4.69529
-26,32,4.59437
-24,32,4.48902
-22,32,4.3803
-20,32,4.26945
-18,32,4.15786
-16,32,4.04705
-14,32,3.93864
-12,32,3.83437
-10,32,3.736
-8,32,3.6453
-6,32,3.56401
-4,32,3.49373
-2,32,3.43593
0,32,3.39182
2,32,3.36235
4,32,3.34812
6,32,3.34939
8,32,3.36603
10,32,3.39756
12,32,3.44315
14,32,3.50166
16,32,3.57173
18,32,3.65179
20,32,3.74017
22,32,3.83513
24,32,3.93493
26,32,4.03788
28,32,4.14239
30,32,4.24699
32,32,4.35036
34,32,4.45134
36,32,4.54895
38,32,4.64239
40,32,4.73103
42,32,4.81442
44,32,4.89226
46,32,4.96441
48,32,5.03087
50,32,5.09175
52,32,5.14727
54,32,5.19773
56,32,5.24347
58,32,5.28489
60,32,5.32239
62,32,5.35639
64,32,5.38727
66,32,5.41537
68,32,5.441
70,32,5.46442
72,32,5.48581
74,32,5.50532
76,32,5.52302
78,32,5.53894
80,32,5.55309
82,32,5.56543
84,32,5.5759
86,32,5.58444
88,32,5.59098
90,32,5.59546
-90,34,5.50851
-88,34,5.50342
-86,34,5.49728
-84,34,5.49022
-82,34,5.48242
-80,34,5.47406
-78,34,5.46535
-76,34,5.45649
-74,34,5.44765
-72,34,5.43897
-70,34,5.43052
-68,34,5.4223
-66,34,5.41422
-64,34,5.40606
-62,34,5.39751
-60,34,5.38814
-58,34,5.3774
-56,34,5.36467
-54,34,5.34922
-52,34,5.33029
-50,34,5.30709
-48,34,5.27882
-46,34,5.24474
-44,34,5.20415
-42,34,5.15644
-40,34,5.10115
-38,34,5.03791
-36,34,4.96652
-34,34,4.88697
-32,34,4.7994
-30,34,4.70414
-28,34,4.60171
-26,34,4.49285
-24,34,4.37845
-22,34,4.25964
-20,34,4.13773
-18,34,4.01421
-16,34,3.89076
-14,34,3.7692
-12,34,3.65151
-10,34,3.53973
-8,34,3.43596
-6,34,3.3423
-4,34,3.26071
-2,34,3.19303
0,34,3.1408
2,34,3.10527
4,34,3.08724
6,34,3.0871
8,34,3.10476
10,34,3.13964
12,34,3.19074
14,34,3.25668
16,34,3.33577
18,34,3.42609
20,34,3.52559
22,34,3.63217
24,34,3.74373
26,34,3.85829
28,34,3.97398
30,34,4.08911
32,34,4.20219
34,34,4.31195
36,34,4.41733
38,34,4.5175
40,34,4.61186
42,34,4.69997
44,34,4.78164
46,34,4.85683
48,34,4.92563
50,34,4.98831
52,34,5.04522
54,34,5.09679
56,34,5.14351
58,34,5.18589
60,34,5.22445
62,34,5.25967
64,34,5.29201
66,34,5.32182
68,34,5.34944
70,34,5.37506
72,34,5.39884
74,34,5.42084
76,34,5.44106
78,34,5.45943
80,34,5.47585
82,34,5.49018
84,34,5.50229
86,34,5.51204
88,34,5.51931
90,34,5.52401
-90,36,5.47188
-88,36,5.46508
-86,36,5.45644
-84,36,5.44613
-82,36,5.43442
-80,36,5.42161
-78,36,5.40803
-76,36,5.394
-74,36,5.37988
-72,36,5.36594
-70,36,5.35243
-68,36,5.33948
-66,36,5.32714
-64,36,5.3153
-62,36,5.30373
-60,36,5.29203
-58,36,5.27968
-56,36,5.266
-54,36,5.2502
-52,36,5.23143
-50,36,5.20875
-48,36,5.18122
-46,36,5.14793
-44,36,5.10802
-42,36,5.06072
-40,36,5.00539
-38,36,4.94152
-36,36,4.86878
-34,36,4.78703
-32,36,4.69631
-30,36,4.59686
-28,36,4.48914
-26,36,4.37383
-24,36,4.25183
-22,36,4.12425
-20,36,3.99245
-18,36,3.858
-16,36,3.72271
-14,36,3.58858
-12,36,3.4578
-10,36,3.33272
-8,36,3.21578
-6,36,3.10944
-4,36,3.01611
-2,36,2.93801
0,36,2.87711
2,36,2.83498
4,36,2.81272
6,36,2.81088
8,36,2.8294
10,36,2.86764
12,36,2.92441
14,36,2.99802
16,36,3.08643
18,36,3.18729
20,36,3.29813
22,36,3.41642
24,36,3.53971
26,36,3.66565
28,36,3.7921
30,36,3.91715
32,36,4.03916
34,36,4.15676
36,36,4.26885
38,36,4.3746
40,36,4.47345
42,36,4.56508
44,36,4.64939
46,36,4.72649
48,36,4.79664
50,36,4.86028
52,36,4.91792
54,36,4.97017
56,36,5.01768
58,36,5.06109
60,36,5.10103
62,36,5.13807
64,36,5.17267
66,36,5.20523
68,36,5.23601
70,36,5.26516
72,36,5.29271
74,36,5.31861
76,36,5.34271
78,36,5.3648
80,36,5.38463
82,36,5.40194
84,36,5.41646
86,36,5.42796
88,36,5.43626
90,36,5.4412
-90,38,5.42479
-88,38,5.41631
-86,38,5.40492
-84,38,5.39089
-82,38,5.37455
-80,38,5.35634
-78,38,5.33671
-76,38,5.31618
-74,38,5.29525
-72,38,5.27442
-70,38,5.25412
-68,38,5.23469
-66,38,5.21635
-64,38,5.19917
-62,38,5.18303
-60,38,5.16764
-58,38,5.15251
-56,38,5.13696
-54,38,5.12016
-52,38,5.10113
-50,38,5.07883
-48,38,5.05216
-46,38,5.02002
-44,38,4.98135
-42,38,4.93521
-40,38,4.88076
-38,38,4.81731
-36,38,4.74439
-34,38,4.66168
-32,38,4.5691
-30,38,4.46679
-28,38,4.3551
-26,38,4.23465
-24,38,4.10627
-22,38,3.97108
-20,38,3.83042
-18,38,3.68592
-16,38,3.53949
-14,38,3.39329
-12,38,3.24973
-10,38,3.11143
-8,38,2.98118
-6,38,2.86186
-4,38,2.75631
-2,38,2.66725
0,38,2.59711
2,38,2.54786
